name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;976;0;976;3063;1815;3063;1815;0
header;185;151;185;246;1883;246;1883;151
A;1801;359;1801;373;1809;373;1809;359
A;1581;553;1581;561;1588;561;1588;553
B;987;886;987;912;1007;912;1007;886
D;1738;1093;1738;1109;1747;1109;1747;1093
A;1576;1184;1576;1190;1583;1190;1583;1184
D;1350;1185;1350;1201;1359;1201;1359;1185
A;1602;1185;1602;1200;1611;1200;1611;1185
D;1446;1230;1446;1246;1455;1246;1455;1230
C;987;1557;987;1586;1007;1586;1007;1557
A;1511;1596;1511;1601;1516;1601;1516;1596
A;1520;1641;1520;1657;1528;1657;1528;1641
A;1273;1642;1273;1647;1279;1647;1279;1642
A;1296;1643;1296;1659;1303;1659;1303;1643
A;1706;1725;1706;1749;1720;1749;1720;1725
B;1164;1735;1164;1750;1173;1750;1173;1735
A;1452;2053;1452;2060;1458;2060;1458;2053
D;993;2225;993;2252;1013;2252;1013;2225
A;1540;2415;1540;2421;1545;2421;1545;2415
B;1581;2786;1581;2803;1604;2803;1604;2786
B;1040;2787;1040;2802;1062;2802;1062;2787
A;977;2841;977;2847;982;2847;982;2841
A;1281;2889;1281;2889;1281;2889;1281;2889
