name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;968;0;1267;3057;1783;3057;1715;0
header;1778;170;1778;188;1862;188;1862;170
A;1703;453;1703;454;1703;454;1703;453
D;1055;698;1055;732;1083;732;1083;698
D;1135;698;1135;733;1163;733;1163;698
C;1174;699;1174;732;1202;732;1202;699
D;1096;700;1096;734;1123;734;1123;700
A;1274;701;1274;734;1302;734;1302;701
C;1240;701;1240;734;1265;734;1265;701
B;1340;1227;1340;1247;1375;1247;1375;1227
A;1590;1379;1590;1390;1597;1390;1597;1379
B;1292;1875;1292;1913;1319;1913;1319;1875
C;1199;1876;1199;1914;1230;1914;1230;1876
A;1224;1963;1224;1974;1231;1974;1231;1963
A;1549;1993;1549;1993;1549;1993;1549;1993
A;1447;2839;1447;2839;1447;2839;1447;2839
