name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;249;0;318;3053;1007;3053;961;0
header;131;131;131;164;1761;164;1761;131
A;932;193;932;220;956;220;956;193
B;939;862;939;889;958;889;958;862
A;695;1023;695;1039;703;1039;703;1023
B;410;1108;410;1122;430;1122;430;1108
A;470;1116;470;1134;481;1134;481;1116
C;943;1537;943;1565;963;1565;963;1537
A;439;1574;439;1590;447;1590;447;1574
A;731;1758;731;1773;738;1773;738;1758
A;962;1804;962;1804;962;1804;962;1804
D;953;2206;953;2232;973;2232;973;2206
B;482;2850;482;2865;501;2865;501;2850
