name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;119;0;367;3055;1009;3055;940;0
header;120;142;120;176;1753;176;1753;142
A;925;212;925;238;946;238;946;212
A;810;390;810;415;824;415;824;390
D;765;444;765;461;774;461;774;444
B;925;886;925;913;946;913;946;886
A;819;1084;819;1090;825;1090;825;1084
C;926;1565;926;1594;948;1594;948;1565
A;658;1632;658;1639;665;1639;665;1632
A;687;1951;687;1959;695;1959;695;1951
D;966;2099;966;2126;998;2126;998;2099
A;450;2107;450;2111;455;2111;455;2107
D;932;2268;932;2294;952;2294;952;2268
A;905;2339;905;2345;911;2345;911;2339
A;818;2659;818;2667;826;2667;826;2659
