name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;126;0;178;3057;1267;3057;1244;0
header;125;126;125;158;1755;158;1755;126
A;931;189;931;217;952;217;952;189
A;671;239;671;255;681;255;681;239
B;861;275;861;311;917;311;917;275
A;1110;318;1110;318;1110;318;1110;318
B;930;860;930;887;952;887;952;860
C;930;1539;930;1568;954;1568;954;1539
A;1013;1897;1013;1903;1018;1903;1018;1897
D;933;2222;933;2250;954;2250;954;2222
B;694;2408;694;2427;708;2427;708;2408
B;722;2586;722;2601;744;2601;744;2586
B;781;2596;781;2611;790;2611;790;2596
D;1226;2776;1226;2794;1234;2794;1234;2776
B;436;2777;436;2792;445;2792;445;2777
B;166;2837;166;2852;187;2852;187;2837
